name,category,price,image,url,ram,memory/rom
realme 7i,realme,6090000,https://cdn1.viettelstore.vn/images/product/productimage/medium/realme%207i-blu-1.jpg,https://viettelstore.vn/dien-thoai/realme-7i-pid157208.html,8gb,128gb/ khả dụng 113gb
vivo y1s,vivo,2290000,https://cdn1.viettelstore.vn/images/product/productimage/medium/vivo-y1s-blac-1.jpg,https://viettelstore.vn/dien-thoai/vivo-y1s-pid152260.html,2gb,32gb
samsung galaxy note20,samsung,19990000,https://cdn1.viettelstore.vn/images/product/productimage/medium/care-ss-note20-mint-1.jpg,https://viettelstore.vn/dien-thoai/samsung-galaxy-note20-pid149233.html,8gb,256gb
vivo y20,vivo,3990000,https://cdn1.viettelstore.vn/images/product/productimage/medium/'vv%20y20-blu-1.jpg,https://viettelstore.vn/dien-thoai/vivo-y20-pid155473.html,4gb,64gb
xiaomi redmi 9c 2/32gb,xiaomi,2250000,https://cdn1.viettelstore.vn/images/product/productimage/medium/xiaomi-redmi-9c-18th.jpg,https://viettelstore.vn/dien-thoai/xiaomi-redmi-9c-2-32gb-pid153256.html,2gb,32gb
vivo y30,vivo,4490000,https://cdn1.viettelstore.vn/images/product/productimage/medium/vivo-y30-xanh.jpg,https://viettelstore.vn/dien-thoai/vivo-y30-pid150090.html,4 gb,128 gb
xiaomi mi poco f2 pro 6/128gb,xiaomi,9250000,https://cdn1.viettelstore.vn/images/product/productimage/medium/xiaomi-mi-poco-f2-pro-6-128gb.jpg,https://viettelstore.vn/dien-thoai/xiaomi-mi-poco-f2-pro-6-128gb-pid179853.html,6 gb,128 gb
xiaomi mi poco f2 pro 8/256gb,xiaomi,10250000,https://cdn1.viettelstore.vn/images/product/productimage/medium/xiaomi-mi-poco-f2-pro-8-6128gb.jpg,https://viettelstore.vn/dien-thoai/xiaomi-mi-poco-f2-pro-8-256gb-pid179855.html,8 gb,256 gb
vivo y51 2020,vivo,6290000,https://cdn1.viettelstore.vn/images/product/productimage/medium/vivo-y51-2020-sil-1.jpg,https://viettelstore.vn/dien-thoai/vivo-y51-2020-pid179574.html,8 gb,128 gb
samsung galaxy a51,samsung,6790000,https://cdn1.viettelstore.vn/images/product/productimage/medium/1.-a51_sliver.jpg,https://viettelstore.vn/dien-thoai/samsung-galaxy-a51-pid143394.html,6 gb,128 gb
vivo v19,vivo,8990000,https://cdn1.viettelstore.vn/images/product/productimage/medium/untitled-22060878237.jpg,https://viettelstore.vn/dien-thoai/vivo-v19-pid147638.html,8gb,128gb
vivo v20,vivo,8490000,https://cdn1.viettelstore.vn/images/product/productimage/medium/2midnight%20jazz-1.jpg,https://viettelstore.vn/dien-thoai/vivo-v20-pid157476.html,8gb,128gb
vivo y19,vivo,4990000,https://cdn1.viettelstore.vn/images/product/productimage/medium/vivo%20y19-bla-1.jpeg,https://viettelstore.vn/dien-thoai/vivo-y19-pid142292.html,6 gb,128 gb
realme c11,realme,2490000,https://cdn1.viettelstore.vn/images/product/productimage/medium/fsegfsdgsdfvsd.jpg,https://viettelstore.vn/dien-thoai/realme-c11-pid152221.html,2gb,32gb
xiaomi redmi 9 3/32gb,xiaomi,3190000,https://cdn1.viettelstore.vn/images/product/productimage/medium/redmi-9-bla.jpg,https://viettelstore.vn/dien-thoai/xiaomi-redmi-9-3-32gb-pid151041.html,3 gb,32 gb
nokia 215 4g,nokia,750000,https://cdn1.viettelstore.vn/images/product/productimage/medium/nokia%20215%204g-bla-1.jpg,https://viettelstore.vn/dien-thoai/nokia-215-4g-pid162587.html,64mb,128mb
nokia 3.4 (4gb-64gb),nokia,3290000,https://cdn1.viettelstore.vn/images/product/productimage/medium/nokia%203.4-pur-1.jpg,https://viettelstore.vn/dien-thoai/nokia-3-4-4gb-64gb-pid164068.html,4gb,64gb
nokia 8000 4g,nokia,1790000,https://cdn1.viettelstore.vn/images/product/productimage/medium/nokia%208000%204g-1.jpg,https://viettelstore.vn/dien-thoai/nokia-8000-4g-pid163005.html,512mb,4gb
vsmart joy 4 4gb/64gb,vsmart,3590000,https://cdn1.viettelstore.vn/images/product/productimage/medium/18mths-vsmart-joy-4-blue-1.jpg,https://viettelstore.vn/dien-thoai/vsmart-joy-4-4gb-64gb-pid156998.html,4gb,64gb
oppo reno3,oppo,6290000,https://cdn1.viettelstore.vn/images/product/productimage/medium/viber_image_2020-05-05_11-56-36.jpg,https://viettelstore.vn/dien-thoai/oppo-reno3-pid147069.html,8gb,128gb
vivo y50,vivo,6290000,https://cdn1.viettelstore.vn/images/product/productimage/medium/y50-1.jpg,https://viettelstore.vn/dien-thoai/vivo-y50-pid147642.html,8gb,128gb
xiaomi redmi note 9 4/128gb,xiaomi,3990000,https://cdn1.viettelstore.vn/images/product/productimage/medium/redmi-note-9-4-128-w.jpg,https://viettelstore.vn/dien-thoai/xiaomi-redmi-note-9-4-128gb-pid149980.html,4 gb,128 gb
xiaomi redmi note 9s 4/64gb,xiaomi,4450000,https://cdn1.viettelstore.vn/images/product/productimage/medium/redmi-note-9s--4-64-grey.jpg,https://viettelstore.vn/dien-thoai/xiaomi-redmi-note-9s-4-64gb-pid149001.html,4gb,64gb
masstel fami p20,other,550000,https://cdn1.viettelstore.vn/images/product/productimage/medium/fami%20p20-bla-1.jpg,https://viettelstore.vn/dien-thoai/masstel-fami-p20-pid154474.html,32mb,32mb
samsung galaxy a21s (3gb/32gb),samsung,3990000,https://cdn1.viettelstore.vn/images/product/productimage/medium/a21s-up%20anh%20nc4g.jpg,https://viettelstore.vn/dien-thoai/samsung-galaxy-a21s-pid150081.html,3 gb,32 gb
nokia 2.4,nokia,2690000,https://cdn1.viettelstore.vn/images/product/productimage/medium/nokia%202.4-bla-1.jpg,https://viettelstore.vn/dien-thoai/nokia-2-4-pid158002.html,2 gb,"32 gb; microsd, hỗ trợ tối đa 512 gb"
vsmart active 3 4gb-64gb,vsmart,3490000,https://cdn1.viettelstore.vn/images/product/productimage/medium/1vsmart-active-3-4gb-64gb.jpg,https://viettelstore.vn/dien-thoai/vsmart-active-3-4gb-64gb-pid145005.html,4 gb,64 gb
xiaomi redmi note 9 3/64gb,xiaomi,3650000,https://cdn1.viettelstore.vn/images/product/productimage/medium/18th-redmi%20note%209%203-64gb-whi-1.jpg,https://viettelstore.vn/dien-thoai/xiaomi-redmi-note-9-3-64gb-pid154699.html,3gb,64gb
masstel play 50,other,500000,https://cdn1.viettelstore.vn/images/product/productimage/medium/masstel%20play%2050-bla-2.jpg,https://viettelstore.vn/dien-thoai/masstel-play-50-pid157516.html,32mb,32mb
realme c3 3gb/32gb,realme,2690000,https://cdn1.viettelstore.vn/images/product/productimage/medium/637176200624636073_realme-c3-do-1.png.jpg,https://viettelstore.vn/dien-thoai/realme-c3-3gb-32gb-pid145979.html,3 gb,32 gb
masstel izi 230,other,380000,https://cdn1.viettelstore.vn/images/product/productimage/medium/izi230-gold.jpg,https://viettelstore.vn/dien-thoai/masstel-izi-230-pid150099.html,32mb,32mb
xiaomi redmi 9a 2/32gb,xiaomi,1990000,https://cdn1.viettelstore.vn/images/product/productimage/medium/bh18m-redmi-9a.jpg,https://viettelstore.vn/dien-thoai/xiaomi-redmi-9a-2-32gb-pid152135.html,2 gb,32 gb
itel it2590,other,450000,https://cdn1.viettelstore.vn/images/product/productimage/medium/1-itel%202590-1.jpg,https://viettelstore.vn/dien-thoai/itel-it2590-pid154472.html,4mb,4mb
itel it2173,other,290000,https://cdn1.viettelstore.vn/images/product/productimage/medium/itel%202173-gray-1.jpg,https://viettelstore.vn/dien-thoai/itel-it2173-pid154471.html,4mb,4mb
xiaomi redmi note 9 pro 6/128gb,xiaomi,5990000,https://cdn1.viettelstore.vn/images/product/productimage/medium/redmi-note-9-pro-6-grey1455275569.jpg,https://viettelstore.vn/dien-thoai/xiaomi-redmi-note-9-pro-6-128gb-pid149982.html,6 gb,128 gb
itel 5026,other,300000,https://cdn1.viettelstore.vn/images/product/productimage/medium/itel%205026-blue-1.jpg,https://viettelstore.vn/dien-thoai/itel-5026-pid156693.html,4mb,4mb
masstel fami 11,other,330000,https://cdn1.viettelstore.vn/images/product/productimage/medium/masstel%20fami%2011-1.jpg,https://viettelstore.vn/dien-thoai/masstel-fami-11-pid156700.html,32mb,32mb
itel 9200,other,790000,https://cdn1.viettelstore.vn/images/product/productimage/medium/itel-9200-bla-1.jpg,https://viettelstore.vn/dien-thoai/itel-9200-pid179360.html,512mb,4gb
realme c25,realme,4690000,https://cdn1.viettelstore.vn/images/product/productimage/medium/realme-c25-grey-1.jpg,https://viettelstore.vn/dien-thoai/realme-c25-pid186983.html,4gb,128gb
vivo x60 pro,vivo,19990000,https://cdn1.viettelstore.vn/images/product/productimage/medium/vivo-x60pro-blu-1.jpg,https://viettelstore.vn/dien-thoai/vivo-x60-pro-pid183735.html,12gb+3gb (công nghệ mở rộng ram),256gb			
vsmart bee lite 2,vsmart,1590000,https://cdn1.viettelstore.vn/images/product/productimage/medium/vsmart-bee-lite-2-grn-1.jpg,https://viettelstore.vn/dien-thoai/vsmart-bee-lite-2-pid196024.html,2gb,16gb
oppo a15s,oppo,3990000,https://cdn1.viettelstore.vn/images/product/productimage/medium/1-oppo-a15s-blu-1.jpg,https://viettelstore.vn/dien-thoai/oppo-a15s-pid180800.html,4gb,64gb
iphone se (2020) 64gb,iphone,9990000,https://cdn1.viettelstore.vn/images/product/productimage/medium/iphonese-red-1.jpg,https://viettelstore.vn/dien-thoai/iphone-se-2020-pid148509.html,3 gb,64 gb
iphone se (2020) 128gb,iphone,11490000,https://cdn1.viettelstore.vn/images/product/productimage/medium/iphonese-blac-1.jpg,https://viettelstore.vn/dien-thoai/iphone-se-2020-128gb-pid150506.html,3 gb,128 gb
realme 8 pro,realme,liênhệ,https://cdn1.viettelstore.vn/images/product/productimage/medium/realme-8-pro.jpg,https://viettelstore.vn/dien-thoai/realme-8-pro-pid195791.html,8gb,128gb
realme 8,realme,liênhệ,https://cdn1.viettelstore.vn/images/product/productimage/medium/realme-8.jpg,https://viettelstore.vn/dien-thoai/realme-8-pid195790.html,8gb,128gb
samsung galaxy s21+ 5g 8/256gb,samsung,19990000,https://cdn1.viettelstore.vn/images/product/productimage/medium/ss-galaxy-s21plus-sil-1.jpg,https://viettelstore.vn/dien-thoai/samsung-galaxy-s21-5g-8-256gb-pid186683.html,8gb,256gb
samsung galaxy s21 ultra 5g 12/256gb,samsung,23990000,https://cdn1.viettelstore.vn/images/product/productimage/medium/ss-galaxy-s21ultr-bla-1.jpg,https://viettelstore.vn/dien-thoai/samsung-galaxy-s21-ultra-5g-12-256gb-pid186691.html,12gb,256gb
samsung galaxy a02s a025 4/64gb,samsung,3390000,https://cdn1.viettelstore.vn/images/product/productimage/medium/samsung-galaxy-a20s-a025-blu-2.jpg,https://viettelstore.vn/dien-thoai/samsung-galaxy-a02s-a025-4-64gb-pid183066.html,4gb,64gb
samsung galaxy note 10 lite,samsung,9490000,https://cdn1.viettelstore.vn/images/product/productimage/medium/ss1427252593.jpg,https://viettelstore.vn/dien-thoai/samsung-galaxy-note-10-lite-pid143965.html,8 gb,128 gb
vsmart joy 3 (4gb-64gb),vsmart,3290000,https://cdn1.viettelstore.vn/images/product/productimage/medium/1vsmart-joy-3-4gb-64gb.jpg,https://viettelstore.vn/dien-thoai/vsmart-joy-3-4gb-64gb-pid146456.html,4gb,64gb
vsmart joy 3 2gb/32gb,vsmart,1890000,https://cdn1.viettelstore.vn/images/product/productimage/medium/1vsmart-joy-3-2gb-32gb.jpg,https://viettelstore.vn/dien-thoai/vsmart-joy-3-2gb-32gb-pid145461.html,2gb,32gb
vsmart aris 8gb-128gb,vsmart,6690000,https://cdn1.viettelstore.vn/images/product/productimage/medium/18mths-vsmart%20aris-blu-1.jpg,https://viettelstore.vn/dien-thoai/vsmart-aris-8gb-128gb-pid161580.html,8 gb,128 gb
xiaomi redmi note 10 pro 6/128gb,xiaomi,6990000,https://cdn1.viettelstore.vn/images/product/productimage/medium/xiaomi-redmi-note-10-pro-gol-1.jpg,https://viettelstore.vn/dien-thoai/xiaomi-redmi-note-10-pro-6-128gb-pid183885.html,6gb,128gb
xiaomi redmi note 10 pro 8/128gb,xiaomi,7490000,https://cdn1.viettelstore.vn/images/product/productimage/medium/xiaomi-redmi-note-10-pro-blu-1.jpg,https://viettelstore.vn/dien-thoai/xiaomi-redmi-note-10-pro-pid182723.html,8gb,128gb
samsung galaxy a32 5g,samsung,6990000,https://cdn1.viettelstore.vn/images/product/productimage/medium/samsung-galaxy-a32-5g-pur-1.jpg,https://viettelstore.vn/dien-thoai/samsung-galaxy-a32-5g-pid183196.html,8gb,128gb
iphone 11 128gb,iphone,17990000,https://cdn1.viettelstore.vn/images/product/productimage/medium/iphone%2011-purp-1.jpg,https://viettelstore.vn/dien-thoai/iphone-11-128gb-1-pid141877.html,4 gb,128 gb
iphone xr 64gb,iphone,12190000,https://cdn1.viettelstore.vn/images/product/productimage/medium/4580795516.jpg,https://viettelstore.vn/dien-thoai/iphone-xr-64gb-pid130380.html,3 gb,64 gb
xiaomi redmi note 10 4/64gb,xiaomi,4690000,https://cdn1.viettelstore.vn/images/product/productimage/medium/xiaomi-redmi-note-10-bla-1.jpg,https://viettelstore.vn/dien-thoai/xiaomi-redmi-note-10-4-64gb-pid183886.html,4gb,64gb
xiaomi redmi note 10 pro 8/128gb mi ...,xiaomi,7490000,https://cdn1.viettelstore.vn/images/product/productimage/medium/xiaomi-redmi-note-10-pro-mff-oran-1.jpg,https://viettelstore.vn/dien-thoai/xiaomi-redmi-note-10-pro-8-128gb-mi-fan-festival-pid187186.html,8 gb,128 gb
samsung galaxy a01 core,samsung,1590000,https://cdn1.viettelstore.vn/images/product/productimage/medium/galaxy-a01-core-bla-1.jpg,https://viettelstore.vn/dien-thoai/samsung-galaxy-a01-core-pid153206.html,1gb,16gb
masstel fami hapi10,other,990000,https://cdn1.viettelstore.vn/images/product/productimage/medium/hapi10-black.jpg,https://viettelstore.vn/dien-thoai/masstel-fami-hapi10-pid144407.html,2gb,16gb
oppo a94,oppo,7690000,https://cdn1.viettelstore.vn/images/product/productimage/medium/oppo-a94-pur-11.jpg,https://viettelstore.vn/dien-thoai/oppo-a94-pid186207.html,8 gb,128 gb
vivo y12s,vivo,3190000,https://cdn1.viettelstore.vn/images/product/productimage/medium/vivo-y12s-bla-1.jpg,https://viettelstore.vn/dien-thoai/vivo-y12s-pid195675.html,3gb,32gb
samsung galaxy a71,samsung,6990000,https://cdn1.viettelstore.vn/images/product/productimage/medium/1.-a71_sliver.jpg,https://viettelstore.vn/dien-thoai/samsung-galaxy-a71-pid143969.html,8 gb,128 gb
xiaomi redmi note 9 pro 6/64gb,xiaomi,5490000,https://cdn1.viettelstore.vn/images/product/productimage/medium/redmi-note-9-pro-6-grey.jpg,https://viettelstore.vn/dien-thoai/xiaomi-redmi-note-9-pro-6-64gb-pid149983.html,6 gb,64 gb
xiaomi mi 11 5g 8/256gb,xiaomi,19990000,https://cdn1.viettelstore.vn/images/product/productimage/medium/xiaomi-mi-11-(12-256gb)-2.jpg,https://viettelstore.vn/dien-thoai/xiaomi-mi-11-8-256gb-pid182256.html,8gb,256gb
oppo a54,oppo,4690000,https://cdn1.viettelstore.vn/images/product/productimage/medium/oppo-a54-blu-1.jpg,https://viettelstore.vn/dien-thoai/oppo-a54-pid181174.html,4gb,128gb
iphone 12 pro max 512gb,iphone,37990000,https://cdn1.viettelstore.vn/images/product/productimage/medium/iphone%2012%20pro%20-pro%20max-blu-1433881914.jpg,https://viettelstore.vn/dien-thoai/iphone-12-pro-max-512gb-pid159263.html,6gb,512gb
samsung galaxy a01,samsung,2290000,https://cdn1.viettelstore.vn/images/product/productimage/medium/a01.jpg,https://viettelstore.vn/dien-thoai/samsung-galaxy-a01-pid143975.html,2 gb,16 gb
xiaomi redmi note 10 6/128gb,xiaomi,5490000,https://cdn1.viettelstore.vn/images/product/productimage/medium/xiaomi-redmi-note-10-gree-1.jpg,https://viettelstore.vn/dien-thoai/xiaomi-redmi-note-10-pid182722.html,6gb,128gb
nokia 5.4 4gb/128gb,nokia,3690000,https://cdn1.viettelstore.vn/images/product/productimage/medium/nokia-5.4-blu-1.jpg,https://viettelstore.vn/dien-thoai/nokia-5-4-4gb-128gb-pid179647.html,4 gb,128 gb
realme 6 (4gb/128gb),realme,5490000,https://cdn1.viettelstore.vn/images/product/productimage/medium/realme-6-whit-1.jpg,https://viettelstore.vn/dien-thoai/realme-6-4gb-128gb-pid147072.html,4 gb,128 gb
realme 6 (8gb/128gb),realme,5990000,https://cdn1.viettelstore.vn/images/product/productimage/medium/realme-6-blu-1.jpg,https://viettelstore.vn/dien-thoai/realme-6-8gb-128gb-pid148429.html,8 gb,128 gb
xiaomi redmi 9 4/64gb,xiaomi,3290000,https://cdn1.viettelstore.vn/images/product/productimage/medium/redmi-9-4-64-purl-1.jpg,https://viettelstore.vn/dien-thoai/xiaomi-redmi-9-4-64gb-pid179419.html,4gb,64gb
oppo find x2 5g,oppo,23990000,https://cdn1.viettelstore.vn/images/product/productimage/medium/lg-5g-oppo-find-x2.jpg,https://viettelstore.vn/dien-thoai/oppo-find-x2-pid145474.html,12gb,256gb
vsmart star 5 3/32gb,vsmart,2690000,https://cdn1.viettelstore.vn/images/product/productimage/medium/vsmart-star-5-bla-1.jpg,https://viettelstore.vn/dien-thoai/vsmart-star-5-3-32gb-pid186286.html,3gb,32gb 
oppo a31 6gb/128gb,oppo,3810000,https://cdn1.viettelstore.vn/images/product/productimage/medium/1665923038565425283.jpeg,https://viettelstore.vn/dien-thoai/oppo-a31-6gb-128gb-pid147511.html,6 gb,128 gb
samsung galaxy s20 ultra,samsung,19990000,https://cdn1.viettelstore.vn/images/product/productimage/medium/care-galaxy%20s20%20ultra-grey-1.jpg,https://viettelstore.vn/dien-thoai/samsung-galaxy-s20-ultra-pid144826.html,12 gb,128 gb
oppo a31 4gb/128gb,oppo,3290000,https://cdn1.viettelstore.vn/images/product/productimage/medium/xanh836499493.jpg,https://viettelstore.vn/dien-thoai/oppo-a31-4gb-128gb-pid146001.html,4gb,128gb
vsmart star 3,vsmart,1590000,https://cdn1.viettelstore.vn/images/product/productimage/medium/1vsmart-star-3.jpg,https://viettelstore.vn/dien-thoai/vsmart-star-3-pid145676.html,2gb (ddr3),16 gb
vivo u10,vivo,3290000,https://cdn1.viettelstore.vn/images/product/productimage/medium/vivo%20u10-blu-1.jpg,https://viettelstore.vn/dien-thoai/vivo-u10-pid144620.html,4 gb,64 gb
nokia 8.3-5g,nokia,9500000,https://cdn1.viettelstore.vn/images/product/productimage/medium/lg-5g-nokia-8.3-1.jpg,https://viettelstore.vn/dien-thoai/nokia-8-3-5g-pid158003.html,,ram/rom: 8/128gb2 | thẻ nhớ microsd hỗ trợ lên tới 400gb
itel it2171,other,230000,https://cdn1.viettelstore.vn/images/product/productimage/medium/22053461605.jpg,https://viettelstore.vn/dien-thoai/itel-it2171-pid137490.html,,
itel 5025,other,260000,https://cdn1.viettelstore.vn/images/product/productimage/medium/itel-it5025-blue-2-400x460.png,https://viettelstore.vn/dien-thoai/itel-5025-pid142825.html,,32 mb
oppo a5 2020 4gb-128gb,oppo,3090000,https://cdn1.viettelstore.vn/images/product/productimage/medium/trang1849068855.jpg,https://viettelstore.vn/dien-thoai/oppo-a5-2020-4gb-128gb-pid141450.html,4 gb,128 gb
iphone 12 pro max 128gb,iphone,29490000,https://cdn1.viettelstore.vn/images/product/productimage/medium/iphone%2012%20pro%20-pro%20max-blu-1.jpg,https://viettelstore.vn/dien-thoai/iphone-12-pro-max-128gb-pid159099.html,6gb,128gb
iphone 12 64gb,iphone,19990000,https://cdn1.viettelstore.vn/images/product/productimage/medium/iphone%2012-mini-gree-1.jpg,https://viettelstore.vn/dien-thoai/iphone-12-pid145802.html,4gb,64 gb
realme 5i 4gb-64gb,realme,3290000,https://cdn1.viettelstore.vn/images/product/productimage/medium/637142747589081245_realme-5i-blue-1.png.jpg,https://viettelstore.vn/dien-thoai/realme-5i-4gb-64gb-pid144235.html, 4 gb,64 gb
realme 5i 3gb-32gb,realme,3290000,https://cdn1.viettelstore.vn/images/product/productimage/medium/637142747588768746_realme-5i-green-1.png423864956.jpg,https://viettelstore.vn/dien-thoai/realme-5i-3gb-32gb-pid146021.html,3 gb,32 gb
vivo y11,vivo,2890000,https://cdn1.viettelstore.vn/images/product/productimage/medium/y11.jpg,https://viettelstore.vn/dien-thoai/vivo-y11-pid141970.html,3 gb,32 gb
iphone 11 pro 256gb,iphone,24990000,https://cdn1.viettelstore.vn/images/product/productimage/medium/iphone%2011%20pro-gol-11921950394.jpg,https://viettelstore.vn/dien-thoai/iphone-11-pro-256gb-pid141881.html,4 gb,256 gb
oppo reno3 pro,oppo,6990000,https://cdn1.viettelstore.vn/images/product/productimage/medium/den1175081593.jpg,https://viettelstore.vn/dien-thoai/oppo-reno3-pro-pid147071.html,8gb,256gb
oppo reno2 f,oppo,8990000,https://cdn1.viettelstore.vn/images/product/productimage/medium/637063038223413617_oppo-reno2-f-xanh-1-1.png,https://viettelstore.vn/dien-thoai/oppo-reno-2f-pid140915.html,8 gb,128 gb
oppo a53,oppo,4090000,https://cdn1.viettelstore.vn/images/product/productimage/medium/oppo%20a53-bla-1.jpg,https://viettelstore.vn/dien-thoai/oppo-a53-pid155366.html,4gb,128gb
realme c17,realme,5090000,https://cdn1.viettelstore.vn/images/product/productimage/medium/realme%20c17-blu-1.jpg,https://viettelstore.vn/dien-thoai/realme-c17-pid163648.html,6gb,128gb
realme 5 pro 8gb-128gb,realme,3850000,https://cdn1.viettelstore.vn/images/product/productimage/medium/realme-5-pro-8gb-green-400x460.png,https://viettelstore.vn/dien-thoai/realme-5-pro-8gb-128gb-pid141690.html,8 gb,128 gb
realme 5 pro 4gb-128gb,realme,3300000,https://cdn1.viettelstore.vn/images/product/productimage/medium/637039045830366593_realme-5-pro-blue-1.png,https://viettelstore.vn/dien-thoai/realme-5-pro-4gb-128gb-pid140682.html,4 gb,128 gb
iphone 12 pro 256gb,iphone,28990000,https://cdn1.viettelstore.vn/images/product/productimage/medium/iphone%2012%20pro%20-pro%20max-grap-1.jpg,https://viettelstore.vn/dien-thoai/iphone-12-pro-256gb-pid159260.html,6gb,256gb
iphone 12 mini 64gb,iphone,16490000,https://cdn1.viettelstore.vn/images/product/productimage/medium/iphone%2012-mini-red-1.jpg,https://viettelstore.vn/dien-thoai/iphone-12-mini-64gb-pid159096.html,4 gb,64gb
vivo v20 se,vivo,7190000,https://cdn1.viettelstore.vn/images/product/productimage/medium/1vivo-v20-se-bla-1.jpg,https://viettelstore.vn/dien-thoai/vivo-v20-se-pid160470.html,8gb,128gb
